"Town","FIPS","Year","Gender","Engagement","Measure Type","Variable","Value"
"Bridgeport","0900108070","2009-2013","Male","Disengaged","Percent","Margins of Error",0.05
"Bridgeport","0900108070","2010-2014","Total","Total","Number","Disengaged Youth",8668
"Bridgeport","0900108070","2010-2014","Total","Total","Number","Margins of Error",656
"Bridgeport","0900108070","2010-2014","Total","Engaged","Number","Disengaged Youth",7480
"Bridgeport","0900108070","2010-2014","Total","Engaged","Number","Margins of Error",585.92
"Bridgeport","0900108070","2010-2014","Total","Engaged","Percent","Disengaged Youth",86.29
"Bridgeport","0900108070","2010-2014","Total","Engaged","Percent","Margins of Error",0.09
"Bridgeport","0900108070","2010-2014","Total","Disengaged","Number","Disengaged Youth",1188
"Bridgeport","0900108070","2010-2014","Total","Disengaged","Number","Margins of Error",296.01
"Bridgeport","0900108070","2010-2014","Total","Disengaged","Percent","Disengaged Youth",13.71
"Bridgeport","0900108070","2010-2014","Total","Disengaged","Percent","Margins of Error",0.04
"Bridgeport","0900108070","2010-2014","Female","Total","Number","Disengaged Youth",4192
"Bridgeport","0900108070","2010-2014","Female","Total","Number","Margins of Error",434
"Bridgeport","0900108070","2010-2014","Female","Engaged","Number","Disengaged Youth",3721
"Bridgeport","0900108070","2010-2014","Female","Engaged","Number","Margins of Error",396.62
"Bridgeport","0900108070","2010-2014","Female","Engaged","Percent","Disengaged Youth",88.76
"Bridgeport","0900108070","2010-2014","Female","Engaged","Percent","Margins of Error",0.13
"Bridgeport","0900108070","2010-2014","Female","Disengaged","Number","Disengaged Youth",471
"Bridgeport","0900108070","2010-2014","Female","Disengaged","Number","Margins of Error",229.06
"Bridgeport","0900108070","2010-2014","Female","Disengaged","Percent","Disengaged Youth",11.24
"Bridgeport","0900108070","2010-2014","Female","Disengaged","Percent","Margins of Error",0.06
"Bridgeport","0900108070","2010-2014","Male","Total","Number","Disengaged Youth",4476
"Bridgeport","0900108070","2010-2014","Male","Total","Number","Margins of Error",511
"Bridgeport","0900108070","2010-2014","Male","Engaged","Number","Disengaged Youth",3759
"Bridgeport","0900108070","2010-2014","Male","Engaged","Number","Margins of Error",431.27
"Bridgeport","0900108070","2010-2014","Male","Engaged","Percent","Disengaged Youth",83.98
"Bridgeport","0900108070","2010-2014","Male","Engaged","Percent","Margins of Error",0.14
"Bridgeport","0900108070","2010-2014","Male","Disengaged","Number","Disengaged Youth",717
"Bridgeport","0900108070","2010-2014","Male","Disengaged","Number","Margins of Error",187.5
"Bridgeport","0900108070","2010-2014","Male","Disengaged","Percent","Disengaged Youth",16.02
"Bridgeport","0900108070","2010-2014","Male","Disengaged","Percent","Margins of Error",0.05
"Bridgeport","0900108070","2011-2015","Total","Total","Number","Disengaged Youth",8891
"Bridgeport","0900108070","2011-2015","Total","Total","Number","Margins of Error",607
"Bridgeport","0900108070","2011-2015","Total","Engaged","Number","Disengaged Youth",7791
"Bridgeport","0900108070","2011-2015","Total","Engaged","Number","Margins of Error",619.86
"Bridgeport","0900108070","2011-2015","Total","Engaged","Percent","Disengaged Youth",87.63
"Bridgeport","0900108070","2011-2015","Total","Engaged","Percent","Margins of Error",0.09
"Bridgeport","0900108070","2011-2015","Total","Disengaged","Number","Disengaged Youth",1100
"Bridgeport","0900108070","2011-2015","Total","Disengaged","Number","Margins of Error",244.4
"Bridgeport","0900108070","2011-2015","Total","Disengaged","Percent","Disengaged Youth",12.37
"Bridgeport","0900108070","2011-2015","Total","Disengaged","Percent","Margins of Error",0.03
"Bridgeport","0900108070","2011-2015","Female","Total","Number","Disengaged Youth",4259
"Bridgeport","0900108070","2011-2015","Female","Total","Number","Margins of Error",472
"Bridgeport","0900108070","2011-2015","Female","Engaged","Number","Disengaged Youth",3849
"Bridgeport","0900108070","2011-2015","Female","Engaged","Number","Margins of Error",425.86
"Bridgeport","0900108070","2011-2015","Female","Engaged","Percent","Disengaged Youth",90.37
"Bridgeport","0900108070","2011-2015","Female","Engaged","Percent","Margins of Error",0.14
"Bridgeport","0900108070","2011-2015","Female","Disengaged","Number","Disengaged Youth",410
"Bridgeport","0900108070","2011-2015","Female","Disengaged","Number","Margins of Error",146.18
"Bridgeport","0900108070","2011-2015","Female","Disengaged","Percent","Disengaged Youth",9.63
"Bridgeport","0900108070","2011-2015","Female","Disengaged","Percent","Margins of Error",0.04
"Bridgeport","0900108070","2011-2015","Male","Total","Number","Disengaged Youth",4632
"Bridgeport","0900108070","2011-2015","Male","Total","Number","Margins of Error",462
"Bridgeport","0900108070","2011-2015","Male","Engaged","Number","Disengaged Youth",3942
"Bridgeport","0900108070","2011-2015","Male","Engaged","Number","Margins of Error",450.42
"Bridgeport","0900108070","2011-2015","Male","Engaged","Percent","Disengaged Youth",85.1
"Bridgeport","0900108070","2011-2015","Male","Engaged","Percent","Margins of Error",0.13
"Bridgeport","0900108070","2011-2015","Male","Disengaged","Number","Disengaged Youth",690
"Bridgeport","0900108070","2011-2015","Male","Disengaged","Number","Margins of Error",195.86
"Bridgeport","0900108070","2011-2015","Male","Disengaged","Percent","Disengaged Youth",14.9
"Bridgeport","0900108070","2011-2015","Male","Disengaged","Percent","Margins of Error",0.04
"Bridgeport","0900108070","2012-2016","Total","Total","Number","Disengaged Youth",8561
"Bridgeport","0900108070","2012-2016","Total","Total","Number","Margins of Error",634
"Bridgeport","0900108070","2012-2016","Total","Engaged","Number","Disengaged Youth",7583
"Bridgeport","0900108070","2012-2016","Total","Engaged","Number","Margins of Error",652.22
"Bridgeport","0900108070","2012-2016","Total","Engaged","Percent","Disengaged Youth",88.58
"Bridgeport","0900108070","2012-2016","Total","Engaged","Percent","Margins of Error",0.1
"Bridgeport","0900108070","2012-2016","Total","Disengaged","Number","Disengaged Youth",978
"Bridgeport","0900108070","2012-2016","Total","Disengaged","Number","Margins of Error",222.37
"Bridgeport","0900108070","2012-2016","Total","Disengaged","Percent","Disengaged Youth",11.42
"Bridgeport","0900108070","2012-2016","Total","Disengaged","Percent","Margins of Error",0.03
"Bridgeport","0900108070","2012-2016","Female","Total","Number","Disengaged Youth",4116
"Bridgeport","0900108070","2012-2016","Female","Total","Number","Margins of Error",441
"Bridgeport","0900108070","2012-2016","Female","Engaged","Number","Disengaged Youth",3675
"Bridgeport","0900108070","2012-2016","Female","Engaged","Number","Margins of Error",426.34
"Bridgeport","0900108070","2012-2016","Female","Engaged","Percent","Disengaged Youth",89.29
"Bridgeport","0900108070","2012-2016","Female","Engaged","Percent","Margins of Error",0.14
"Bridgeport","0900108070","2012-2016","Female","Disengaged","Number","Disengaged Youth",441
"Bridgeport","0900108070","2012-2016","Female","Disengaged","Number","Margins of Error",160.79
"Bridgeport","0900108070","2012-2016","Female","Disengaged","Percent","Disengaged Youth",10.71
"Bridgeport","0900108070","2012-2016","Female","Disengaged","Percent","Margins of Error",0.04
"Bridgeport","0900108070","2012-2016","Male","Total","Number","Disengaged Youth",4445
"Bridgeport","0900108070","2012-2016","Male","Total","Number","Margins of Error",447
"Bridgeport","0900108070","2012-2016","Male","Engaged","Number","Disengaged Youth",3908
"Bridgeport","0900108070","2012-2016","Male","Engaged","Number","Margins of Error",493.58
"Bridgeport","0900108070","2012-2016","Male","Engaged","Percent","Disengaged Youth",87.92
"Bridgeport","0900108070","2012-2016","Male","Engaged","Percent","Margins of Error",0.14
"Bridgeport","0900108070","2012-2016","Male","Disengaged","Number","Disengaged Youth",537
"Bridgeport","0900108070","2012-2016","Male","Disengaged","Number","Margins of Error",153.61
"Bridgeport","0900108070","2012-2016","Male","Disengaged","Percent","Disengaged Youth",12.08
"Bridgeport","0900108070","2012-2016","Male","Disengaged","Percent","Margins of Error",0.04
"Bridgeport","0900108070","2013-2017","Total","Total","Number","Disengaged Youth",8911
"Bridgeport","0900108070","2013-2017","Total","Total","Number","Margins of Error",634
"Bridgeport","0900108070","2013-2017","Total","Engaged","Number","Disengaged Youth",8023
"Bridgeport","0900108070","2013-2017","Total","Engaged","Number","Margins of Error",699.41
"Bridgeport","0900108070","2013-2017","Total","Engaged","Percent","Disengaged Youth",90.03
"Bridgeport","0900108070","2013-2017","Total","Engaged","Percent","Margins of Error",0.1
"Bridgeport","0900108070","2013-2017","Total","Disengaged","Number","Disengaged Youth",888
"Bridgeport","0900108070","2013-2017","Total","Disengaged","Number","Margins of Error",211.18
"Bridgeport","0900108070","2013-2017","Total","Disengaged","Percent","Disengaged Youth",9.97
"Bridgeport","0900108070","2013-2017","Total","Disengaged","Percent","Margins of Error",0.02
"Bridgeport","0900108070","2013-2017","Female","Total","Number","Disengaged Youth",4260
"Bridgeport","0900108070","2013-2017","Female","Total","Number","Margins of Error",481
"Bridgeport","0900108070","2013-2017","Female","Engaged","Number","Disengaged Youth",3944
"Bridgeport","0900108070","2013-2017","Female","Engaged","Number","Margins of Error",486.97
"Bridgeport","0900108070","2013-2017","Female","Engaged","Percent","Disengaged Youth",92.58
"Bridgeport","0900108070","2013-2017","Female","Engaged","Percent","Margins of Error",0.15
"Bridgeport","0900108070","2013-2017","Female","Disengaged","Number","Disengaged Youth",316
"Bridgeport","0900108070","2013-2017","Female","Disengaged","Number","Margins of Error",128.32
"Bridgeport","0900108070","2013-2017","Female","Disengaged","Percent","Disengaged Youth",7.42
"Bridgeport","0900108070","2013-2017","Female","Disengaged","Percent","Margins of Error",0.03
"Bridgeport","0900108070","2013-2017","Male","Total","Number","Disengaged Youth",4651
"Bridgeport","0900108070","2013-2017","Male","Total","Number","Margins of Error",485
"Bridgeport","0900108070","2013-2017","Male","Engaged","Number","Disengaged Youth",4079
"Bridgeport","0900108070","2013-2017","Male","Engaged","Number","Margins of Error",502.02
"Bridgeport","0900108070","2013-2017","Male","Engaged","Percent","Disengaged Youth",87.7
"Bridgeport","0900108070","2013-2017","Male","Engaged","Percent","Margins of Error",0.14
"Bridgeport","0900108070","2013-2017","Male","Disengaged","Number","Disengaged Youth",572
"Bridgeport","0900108070","2013-2017","Male","Disengaged","Number","Margins of Error",167.72
"Bridgeport","0900108070","2013-2017","Male","Disengaged","Percent","Disengaged Youth",12.3
"Bridgeport","0900108070","2013-2017","Male","Disengaged","Percent","Margins of Error",0.04
"Bridgewater","0900508210","2006-2010","Total","Total","Number","Disengaged Youth",77
"Bridgewater","0900508210","2006-2010","Total","Total","Number","Margins of Error",38
"Bridgewater","0900508210","2006-2010","Total","Engaged","Number","Disengaged Youth",77
"Bridgewater","0900508210","2006-2010","Total","Engaged","Number","Margins of Error",248.82
"Bridgewater","0900508210","2006-2010","Total","Engaged","Percent","Disengaged Youth",100
"Bridgewater","0900508210","2006-2010","Total","Engaged","Percent","Margins of Error",3.27
"Bridgewater","0900508210","2006-2010","Total","Disengaged","Number","Disengaged Youth",0
"Bridgewater","0900508210","2006-2010","Total","Disengaged","Number","Margins of Error",347.9
"Bridgewater","0900508210","2006-2010","Total","Disengaged","Percent","Disengaged Youth",0
"Bridgewater","0900508210","2006-2010","Total","Disengaged","Percent","Margins of Error",4.52
"Bridgewater","0900508210","2006-2010","Female","Total","Number","Disengaged Youth",17
"Bridgewater","0900508210","2006-2010","Female","Total","Number","Margins of Error",10
"Bridgewater","0900508210","2006-2010","Female","Engaged","Number","Disengaged Youth",17
"Bridgewater","0900508210","2006-2010","Female","Engaged","Number","Margins of Error",174.24
"Bridgewater","0900508210","2006-2010","Female","Engaged","Percent","Disengaged Youth",100
"Bridgewater","0900508210","2006-2010","Female","Engaged","Percent","Margins of Error",10.27
"Bridgewater","0900508210","2006-2010","Female","Disengaged","Number","Disengaged Youth",0
"Bridgewater","0900508210","2006-2010","Female","Disengaged","Number","Margins of Error",246
"Bridgewater","0900508210","2006-2010","Female","Disengaged","Percent","Disengaged Youth",0
"Bridgewater","0900508210","2006-2010","Female","Disengaged","Percent","Margins of Error",14.47
"Bridgewater","0900508210","2006-2010","Male","Total","Number","Disengaged Youth",60
"Bridgewater","0900508210","2006-2010","Male","Total","Number","Margins of Error",36
"Bridgewater","0900508210","2006-2010","Male","Engaged","Number","Disengaged Youth",60
"Bridgewater","0900508210","2006-2010","Male","Engaged","Number","Margins of Error",177.63
"Bridgewater","0900508210","2006-2010","Male","Engaged","Percent","Disengaged Youth",100
"Bridgewater","0900508210","2006-2010","Male","Engaged","Percent","Margins of Error",3.02
"Bridgewater","0900508210","2006-2010","Male","Disengaged","Number","Disengaged Youth",0
"Bridgewater","0900508210","2006-2010","Male","Disengaged","Number","Margins of Error",246
"Bridgewater","0900508210","2006-2010","Male","Disengaged","Percent","Disengaged Youth",0
"Bridgewater","0900508210","2006-2010","Male","Disengaged","Percent","Margins of Error",4.1
"Bridgewater","0900508210","2007-2011","Total","Total","Number","Disengaged Youth",60
